siren,nom,ville,code_postal,departement,date_parution,date_jugement,nature_jugement,famille_jugement,bodacc_id,nom_officiel,nature_juridique,tranche_effectif,activite_principale,categorie,etat,rna
853596351,ASSOCIATION DIRECT EXPERT CONSEILS ET FORMATION CSE,Saint-Pierre-des-Corps,37700,37,2024-03-14,2024-02-15,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202400522115,DIRECT EXPERT CONSEILS ET FORMATIONS CSE (DECF),9220,NN,85.59A,PME,A,W372017891
398694570,Association VEXIN INSERTION EMPLOI,Vigny - Bord’haut de Vigny,95450,95,2024-10-10,2024-09-17,Jugement de clôture de la procédure de sauvegarde,Jugement de clôture,A202401972731,VEXIN INSERTION EMPLOI SOLIDARITE (VIES),9220,22,94.99Z,PME,A,W953002340
776951436,Association AMFPAD (AIDE MERES FAMILLES PERSONNES A DOMICILE),Toulouse,31000,31,2024-10-10,2024-08-02,Jugement arrêtant le plan de sauvegarde,Extrait de jugement,A202401972285,AIDE MERES-FAMILLES-PERSONNES A DOMICILE (AMFPAD),9220,32,88.99B,ETI,A,W313002748
499684025,ASSOCIATION HANDICA REUSSIR FORMATIONS,Villeurbanne,69100,69,2023-10-31,2023-10-10,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202302103079,HANDICA REUSSIR FORMATIONS,9220,00,88.91B,PME,A,W691068229
450709720,Association Les Mouettes du Lac,Enghien-les-Bains,95880,95,2024-10-10,2024-09-17,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202401972730,NATHALIE DECOTTEGNIE,1000,NN,96.09Z,,C,
484281779,Association ISERE TRANSPORT HANDICAP,Châtillon-Saint-Jean,26750,26,2024-10-09,2024-09-18,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202401962100,ISERE TRANSPORT HANDICAP (I T H),9220,00,94.99Z,PME,A,W263000591
750409492,ASSOCIATION DALIAA,Donzère,26290,26,2024-10-09,2024-09-18,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202401962112,DALIAA,9223,NN,78.30Z,PME,A,W263005840
832389258,Association ECOLE DE TED,Clérieux,26260,26,2024-10-09,2024-09-18,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202401962099,ECOLE DE TED,9220,02,85.60Z,PME,A,W263008305
904124492,ASSOCIATION LES JARDINS D’AIDEN,Lyon,69009,69,2024-01-21,2024-01-09,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202400142108,,,,,,,
904748803,ASSOCIATION PLEIN CHAMP,Chanos-Curson,26600,26,2024-04-02,2024-02-21,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202400653577,PLEIN CHAMP,9220,NN,94.99Z,,A,W263008204
383899903,ASSOCIATION AMIENS PICARDIE HAND,Amiens,80090,80,2024-05-02,2024-01-23,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202400866956,AMIENS PICARDIE HAND,9220,03,93.12Z,PME,A,W802000838
539875708,ASSOCIATION LES P’TITS CHATONS MICRO-CRECHE,Le Robert,97231,972,2024-10-08,2024-08-27,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202401954337,LES P'TITS CHATONS,9220,NN,88.91A,PME,A,W9M2000928
890912322,ASSOCIATION UNION DES PARENTS D’ELEVES ET D’ETUDIANTS DE MARTINIQUE,Fort-de-France,97200,972,2024-10-08,2024-08-27,Autre jugement et ordonnance,Extrait de jugement,A202401954340,UNION DES PARENTS D ELEVES ET D ETUDIANTS DE MARTINIQUE (UPEEM),9220,21,94.99Z,PME,A,W9M1010866
403384100,ASSOCIATION LES GOONIES,Saint-Gilles-les-Bains,97434,974,2024-10-08,2024-09-09,Jugement modifiant le plan de redressement,Extrait de jugement,A202401954352,LES GOONIES,9220,11,94.99Z,PME,A,W9R4002995
822492104,ASSOCIATION GAIAC ECOLE MONTESSORI BILINGUE DE LA MARTINIQUE,Sainte-Marie,97230,972,2024-10-08,2024-08-27,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202401954336,GAIAC ECOLE MONTESSORI BILINGUE DE LA MARTINIQUE,9220,02,85.20Z,PME,A,W9M2001394
841693203,ASSOCIATION MULTI/NETTOYAGES,Jarville-la-Malgrange,54140,54,2024-04-16,2024-03-18,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202400753502,MULTI/NETTOYAGES,9220,NN,81.30Z,,A,W543009164
844691048,ASSOCIATION L’ATELIER COOPERATIF JEAN-LUC FRANCOIS,Ham,80400,80,2024-10-06,2024-09-17,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202401942578,L'ATELIER COOPERATIF JEAN-LUC FRANCOIS,9220,02,88.99B,PME,A,W804003820
777275520,ASSOCIATION ADOM 82,Castelsarrasin,82100,82,2023-08-10,2023-07-18,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202301531988,ADOM 82,9220,22,88.10A,PME,A,W821000630
888491891,ASSOCIATION ASLOD,Lille,59000,59,2023-10-04,2023-09-08,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202301911481,ASLOD,9220,NN,86.90F,PME,A,
387948144,ASSOCIATION ICEO,Roubaix,59100,59,2024-10-04,2024-09-20,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202401932758,I C E O (APEQR),9220,NN,88.99B,PME,A,W595004540
834669285,ASSOCIATION IFRIA CENTRE - VAL DE LOIRE INSTITUT DE FORMATION REGIONAL DES INDUSTRIES ALIMENTAIRES,Orléans Cedex 9,45921,45,2024-10-04,2024-09-13,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202401932619,INSTITUT DE FORMATION REGIONAL DES INDUSTRIES ALIMENTAIRES CENTRE - VAL DE LOIRE (IFRIA CENTRE),9220,NN,85.32Z,PME,A,W452013875
444913032,ASSOCIATION ATELIER DE PEINTURE PITHIVIERS,Pithiviers,45300,45,2023-11-03,2023-10-09,Liste des créances nées après le jugement d'ouverture d'une procédure de liquidation judiciaire,Avis de dépôt,A202302122978,ATELIER PEINTURE,9220,NN,85.52Z,PME,A,W453000378
529046500,ASSOCIATION ALTER EMMAUS,Romainville,93230,93,2024-10-04,2024-09-19,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202401933575,ALTER EMMAUS,9220,11,47.79Z,PME,C,W172003151
532486792,ASSOCIATION LILLE-DESIGN,Tourcoing,59200,59,2023-02-21,2023-02-03,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202300362824,LILLE DESIGN,9220,NN,94.99Z,PME,A,W595018288
333634988,ASSOCIATION JUDO CLUB LA MADELEINE,La Madeleine,59110,59,2023-10-04,2023-09-08,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202301911482,JUDO CLUB DE LA MADELEINE,9220,00,93.12Z,PME,A,W595007953
902275338,ASSOCIATION WOODALPINE,Grenoble,38000,38,2024-03-31,2024-03-14,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202400642455,WOODALPINE (WOODALPINE),9220,02,88.99B,PME,A,W381025971
302792221,ASSOCIATION FAMILIALE DE GESTION DU LYCEE ANNE-MARIE JAVOUHEY,Chamblanc,21250,21,2023-01-10,2022-12-09,Jugement d'ouverture d'une procédure de sauvegarde,Jugement d'ouverture,A202300062019,AFG DU LYCEE AM JAVOUHEY,9220,01,85.32Z,PME,A,
894122340,ASSOCIATION RESEAU ECONOMIQUE CITOYEN,Dijon,21000,21,2023-08-22,2023-07-17,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202301601782,RESEAU ECONOMIQUE CITOYEN (R.E.C),9220,NN,94.99Z,,C,W212007793
441334471,ASSOCIATION FOOTBALL CLUB BORDS DE SAONE,Parcieux,01600,01,2023-02-23,2023-02-06,Autre jugement et ordonnance,Extrait de jugement,A202300381723,FOOT BALL CLUB BORDS DE SAONE,9220,NN,93.12Z,PME,A,W012003089
842990061,ASSOCIATION LILLE METROPOLE FUTSAL,Lille,59000,59,2024-09-27,2024-09-06,Jugement de conversion en liquidation judiciaire,Jugement prononçant,A202401881087,LILLE METROPOLE FUTSAL (LMF),9220,00,93.12Z,PME,A,W595031398
751471905,ASSOCIATION TOURIST-SERVICES,Hyères,83400,75,2024-09-25,2024-09-05,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202401863042,TOURIST-SERVICES (TS),9220,NN,94.99Z,PME,A,W832006505
450624192,"ASSOCIATION DES CINEMAS INDEPENDANTS, ADCI",Boussy-Saint-Antoine,91800,91,2023-05-25,2023-05-15,Jugement de conversion en liquidation judiciaire,Jugement prononçant,A202301002280,ASSOCIATION DES CINEMAS INDEPENDANTS (ADCI),5499,00,59.14Z,PME,C,
411437171,ASSOCIATION AIDE AU LOGEMENT DES JEUNES,Villeurbanne,69100,69,2024-01-10,2023-12-14,Jugement d'ouverture d'une procédure de sauvegarde,Jugement d'ouverture,A202400062321,ASS D'AIDE AU LOGEMENT DES JEUNES,9220,12,55.90Z,PME,A,W691056007
778176792,ASSOCIATION MJC LUCIE AUBRAC,Châtillon-sur-Seine,21400,21,2024-09-22,2024-09-04,Dépôt de l'état des créances,Avis de dépôt,A202401841647,MAISON JEUNES ET DE LA CULTURE,9220,NN,90.04Z,PME,A,W213000091
890739535,ASSOCIATION A2R00,Dijon,21000,21,2024-03-08,2024-01-15,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202400481898,A2ROO,9220,01,53.20Z,PME,A,W212013564
827551730,ASSOCIATION SELF-GARAGE SOLIDAIRE DU PAYS DE LORIENT,Lorient,56100,56,2023-09-01,2023-07-07,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202301681354,SELF-GARAGE SOLIDAIRE DU PAYS DE LORIENT,9220,00,94.99Z,PME,A,W561007427
325079952,ASSOCIATION TEMPS LIBRE VACANCES,Pont-à-Vendin,62880,62,2023-02-23,2023-01-25,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202300381953,TEMPS LIBRE VACANCES,9220,00,55.20Z,PME,A,W627001083
812826758,ASSOCIATION CENTRE HUMANITAIRE DES METIERS DE LA PHARMACIE,Clermont-Ferrand,63100,63,2023-10-17,2023-07-07,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202302002903,CENTRE HUMANITAIRE DES METIERS DE LA PHARMACIE,9220,11,94.99Z,PME,A,W632007627
783937907,ASSOCIATION SOCIETE HIPPIQUE RURALE,Béthune,62400,62,2024-09-20,2024-05-22,Jugement de clôture pour extinction du passif,Jugement de clôture,A202401832271,SOC HIPPIQUE DE BETHUNE,9220,03,93.12Z,PME,A,W622001034
390550408,ASSOCIATION INITIATIVE-KARTIES,Le Piton-Saint-Leu,97424,974,2024-09-18,2024-08-21,Autre jugement et ordonnance,Extrait de jugement,A202401813531,INITIATIVES-KARTIES,9220,11,94.99Z,PME,A,W9R4000251
831713839,"EXCELLENTIA FORMATION & ASSOCIEES, ESKICE, Association LESPASS",Toulouse,31100,31,2024-09-13,2024-09-09,Jugement d'extension d'une procédure de redressement judiciaire,Jugement d'ouverture,A202401781717,EXCELLENTIA FORMATION & ASSOCIEES (EXCELLENTIA FORMATION),5499,01,85.59A,PME,A,
802947580,ASSOCIATION R’2 JEUX,Bordeaux,33000,33,2024-09-11,2024-01-12,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202401762676,R'2 JEUX (RECYCLAGE DE JEUX),9220,NN,94.99Z,PME,A,W332017025
779856806,ASSOCIATION RESTAURANT INTERADMINISTRATIF MAZENOD,Lyon,69003,69,2023-07-25,2023-06-07,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202301412822,ASS.RESTAUR.INTERADMINISTRATIF MAZENOD,9220,00,56.29B,PME,A,W691073729
834725020,ASSOCIATION IGIENA SERVICES,Castanet-Tolosan,31320,31,2023-10-27,2023-10-10,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202302082102,IGIENA SERVICES (IS),9220,02,81.21Z,PME,A,W313027413
479126278,ASSOCIATION REVIVRE ENSEMBLE,Auragne,31190,31,2024-08-27,2024-06-20,Dépôt de l'état des créances,Avis de dépôt,A202401652040,ASS REVIVRE ENSEMBLE,9220,00,87.90A,PME,A,W313005933
303545016,ASSOCIATION CENTRE ESPACE MOUVEMENTS,La Rochelle Cedex 1,17004,17,2024-08-27,2024-07-31,Autre avis de dépôt,Avis de dépôt,A202401652033,CENTRE ESPACE MOUVEMENTS (CEM),9220,01,93.12Z,PME,A,W173000117
508013364,ASSOCIATION L’AIRE O TOUPITI,Le Vauclin,97280,972,2024-07-02,2024-05-28,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202401263464,L ' AIRE O TOUPITI,9220,02,88.91A,PME,A,W9M3000473
307548164,ASSOCIATION PACT ARIM DES ALPES-MARITIMES,Nice,06000,06,2024-08-23,2024-07-22,Autre jugement et ordonnance,Extrait de jugement,A202401631443,SOLIHA ALPES MARITIMES SOLIDAIRE POUR L HABITAT (SOLIHA 06),9220,12,88.99B,PME,A,W062003989
537866782,ASSOCIATION POUR LE LOGEMENT DES JEUNES EN VAL D’OISE “ALJEVO”,Taverny,95150,95,2023-11-10,2023-10-24,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202302171722,ASS POUR LE LOGEMENT DES JEUNES EN VAL D' OISE,9220,12,55.90Z,PME,A,W953003865
330275884,ASSOCIATION DU COTE DES FEMMES,Cergy-Pontoise Cedex,95805,95,2023-05-28,2023-03-28,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202301022410,ASSOCIATION DU COTE DES FEMMES,9220,01,87.90B,PME,A,W953000182
813293305,ASSOCIATION CENTRE EQUESTRE LES MARQUISES,Gorbio,06500,06,2024-08-23,2024-07-22,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202401631445,CENTRE EQUESTRE LES MARQUISES (CELM),9220,NN,93.12Z,PME,A,W062009194
333075091,ACEP - ASSOCIATION COMMUNAUTAIRE EMPLOI ET PARTAGE,Toulon,83000,83,2024-03-19,2024-02-22,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202400553504,ASS COMMUNAUTAIRE EMPLOI ET PARTAGE (ACEP),9222,12,78.30Z,PME,A,W832002503
329779102,ASSOCIATION CENTRE DE FORMATION DU TRICASTIN,Pierrelatte,26700,26,2023-12-20,2023-11-22,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202302453180,CJT - CENTRE DE FORMATION DU TRICASTIN (CJT),9220,00,85.59B,PME,A,W262001303
788352771,ASSOCIATION MAISON FAMILIALE RURALE D’EDUCATION ET D’ORIENTATION DE ST PHILIBERT DE GRAND LIEU,Saint-Philbert-de-Grand-Lieu,44310,44,2024-08-21,2024-08-06,Jugement arrêtant le plan de sauvegarde,Extrait de jugement,A202401612094,MAISON FAMILIALE RURALE D'EDUCATION ET D'ORIENTATION DE ST PHILBERT DE GRAND LIEU,9220,11,85.32Z,PME,A,W442000461
807651765,ASSOCIATION FLONA,Meilhan-sur-Garonne,47180,47,2024-02-07,2024-01-18,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202400262951,FEDERATION ASSOCIATIONS DE PATIENTS ET DE FAMILLES DE PATIENTS POUR LA PREVENTION LE TRAITEMENT CONTRE L OBESITE... (F.L.O.N.A.),9220,NN,94.99Z,,A,W332015989
423027598,ASSOCIATION DEFI INSERTION,Chambéry,73000,73,2024-06-18,2024-05-28,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202401163188,DEFI INSERTION,9220,12,78.30Z,PME,A,W732001228
499733442,ASSOCIATION J APPRENDS,Saint-Brice-sous-Forêt,95350,95,2024-08-21,2024-07-30,Autre jugement prononçant,Jugement prononçant,A202401612220,J APPRENDS,9220,02,87.10B,PME,A,W952003074
425112042,ASSOCIATION PRESENCE 2000,Pontoise,95300,95,2024-08-21,2024-07-30,Jugement prononçant la résolution du plan de redressement et la liquidation judiciaire,Extrait de jugement,A202401612223,PRESENCE 2000,9220,21,88.10A,PME,A,W953001550
818064834,"ASSOCIATION ECOCENTRE DU PERIGORD LIMOUSIN, ECOPELI",Saint-Pierre-de-Frugie,24450,24,2023-10-17,2023-09-18,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202302002733,ECOCENTRE DU PERIGORD LIMOUSIN,9220,00,94.99Z,PME,A,W242001322
432660165,ASSOCIATION RUGBY CLUB HYERES CARQUEIRANNE LA CRAU,Hyères,83400,83,2024-08-21,2024-08-06,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202401612157,RUGBY CLUB HYERES CARQEIRANNE LA CRAU (R.C.H.C.C.) (R.C.H.C.C.),9220,21,93.12Z,PME,A,W832005991
800659138,ASSOCIATION DOGLLE,La Haie-Fouassière,44690,44,2024-08-20,2024-08-06,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202401601641,DOGLLE,9220,NN,94.99Z,,A,W442013033
881413942,ASSOCIATION ADN SANTE GRENOBLE,Saint-Martin-d'Hères,38400,38,2023-04-20,2023-03-30,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202300782752,ADN SANTE GRENOBLE,9220,NN,86.90D,PME,A,W381024721
827531583,ASSOCIATION ATIPIC EMPLOIS NOUVELLES GENERATION,Colombelles,14460,14,2024-08-18,2024-07-19,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202401592050,ATIPIC EMPLOIS NOUVELLE GENERATION (EBE COLOMBELLES),9220,21,82.99Z,PME,A,W142011856
808210645,ASSOCIATION EMOI,Allez-et-Cazeneuve,47110,47,2024-08-18,2024-08-01,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202401592303,EMOI,9220,01,87.90A,PME,A,W473001944
330508193,ASSOCIATION SOCIALE ET CULTURELLE,Aix-en-Provence,13090,13,2024-08-16,2024-08-02,Autre jugement prononçant,Jugement prononçant,A202401581528,ADIS,9220,NN,94.99Z,PME,A,W131001469
337688196,ASSOCIATION VACANCES LOISIRS JEUNES,Gujan-Mestras,33470,33,2024-08-16,2024-08-01,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202401581563,VACANCES LOISIRS JEUNES,9220,00,93.29Z,PME,A,W336000163
777743253,ASSOCIATION PATRONAGE AVENIR DE RENNES,Rennes,35000,35,2024-08-14,2024-07-25,Dépôt de l'état des créances,Avis de dépôt,A202401571979,AVENIR DE RENNES,9220,11,93.12Z,PME,A,W353002679
531140226,ASSOCIATION ACCILR,Nîmes,30900,30,2024-08-13,2024-07-18,Autre jugement prononçant,Jugement prononçant,A202401562356,ACCILR,9220,01,59.14Z,PME,A,W302007424
808279947,ASSOCIATION LA MAISON DU SAVOIR,Grande Synthe,59379,59,2024-08-13,2024-07-18,Autre jugement prononçant,Jugement prononçant,A202401562409,LA MAISON DU SAVOIR,9220,NN,94.99Z,PME,A,W594007088
883545980,ASSOCIATION KEDOUCHA,Nancy,54000,54,2023-11-16,2023-10-27,Jugement de conversion en liquidation judiciaire,Jugement prononçant,A202302212268,ASSOCIATION KEDOUCHA,9220,02,86.21Z,PME,A,W543014474
388499626,ASSOCIATION TENNIS CLUS DES HAUTS DE NIMES,Nîmes,30900,30,2023-07-06,2023-06-15,Autre jugement prononçant,Jugement prononçant,A202301294336,TENNIS CLUB DES HAUTS DE NIMES,9220,00,93.12Z,PME,A,W302009587
484543194,ASSOCIATION ROCK EN STOCK OPALE,Etaples,62630,62,2024-02-04,2023-12-28,Dépôt de l'état des créances,Avis de dépôt,A202400241246,ROCK EN STOCK OPALE,9220,01,90.01Z,PME,A,W624001998
383227170,ASSOCIATION STELLA EDUCATIVE SPORTIVE,Calais,62100,62,2024-08-11,2024-07-18,Jugement de clôture pour extinction du passif,Jugement de clôture,A202401553817,STELLA EDUCATIVE ET SPORTIVE CALAIS (SES CALAIS),9220,11,93.12Z,PME,A,W626000767
411382542,ASSOCIATION A’DOM’SERVICES 62,Boulogne-sur-Mer,62200,62,2023-01-24,2023-01-05,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202300162294,A'DOM'SERVICES 62,9220,22,88.10A,PME,A,W623000869
903098705,ASSOCIATION LE FOURNIL DES PAPILLONS,Calais,62100,62,2023-07-28,2023-07-07,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202301442535,LE FOURNIL DES PAPILLONS,9220,00,10.71A,PME,A,W626007148
342513819,ASSOCIATION GIRIMBELLE,Saint-Pierre,97410,974,2024-08-11,2024-07-23,Autre jugement prononçant,Jugement prononçant,A202401554343,ASS GIRIMBELLE,9220,NN,88.99B,PME,A,W9R2001086
315492728,ASSOCIATION IFOROP - INSTITUT DE FORMATION DE L’OUEST PARISIEN,Nanterre,92000,92,2024-08-06,2024-07-11,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202401512648,INSTITUT FORMATION OUEST PARIS,9220,NN,85.59B,PME,A,
889257218,ASSOCIATION L’ESSENCE’CIEL,Perpignan,66000,66,2024-08-02,2024-07-11,Autre jugement prononçant,Jugement prononçant,A202401491088,L'ESSENCE'CIEL,9220,01,88.99B,PME,A,W662012891
822622155,ASSOCIATION BLUE EYES RANCH,Thuir,66300,66,2024-08-02,2024-07-11,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202401491093,BLUE EYES RANCH ASSOCIATION,9220,NN,94.99Z,PME,A,W662008035
789014891,ASSOCIATION CULTURELLE CATALANE ET MULTILINGUE JORDI PERE CERDA,Saillagouse,66800,66,2024-08-02,2024-07-11,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202401491094,ASSOCIATION CULTURELLE CATALANE ET MULTILINGUE JORDI PERE CERDA,9220,NN,85.59B,PME,A,W663001323
905189114,ASSOCIATION SYMPHONY PRODUCTION,Perpignan,66000,66,2024-08-02,2024-07-11,Autre jugement prononçant,Jugement prononçant,A202401491089,SYMPHONY PRODUCTIONS,9220,01,90.01Z,PME,A,W662012754
532449626,ASSOCIATION BOITE SANS PROJET,Amiens,80000,80,2024-08-01,2024-06-28,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A20240148959,BOITE SANS PROJET,9220,00,85.59B,PME,A,W802003966
530708072,ASSOCIATION FERRIEROISE LES PETITS BOUTS DE CHOUX,Ferrières,80470,80,2024-01-07,2023-11-20,Dépôt de l'état des créances,Avis de dépôt,A202400041943,FERRIEROISE LES PETITS BOUTS DE CHOUX,9220,NN,93.29Z,PME,A,W802003524
327852687,ASSOCIATION RADIO EMERAUDE,Le Folgoët,29260,29,2023-02-16,2023-01-16,Liste des créances nées après le jugement d'ouverture d'une procédure de liquidation judiciaire,Avis de dépôt,A202300332071,RADIO EMERAUDE,9220,NN,60.10Z,PME,A,W291001160
793194135,ASSOCIATION LA CUISINE DU WEB,Lyon,69003,69,2024-07-31,2024-07-17,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202401473072,ASSOCIATION LA CUISINE DU WEB (LA CUISINE DU WEB),9220,00,94.12Z,PME,A,W691081263
409547254,ASSOCIATION INTERCOMMUNALE DE DANSE,Caulnes,22350,35,2024-07-31,2024-07-10,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202401472925,ASSOCIATION INTERCOMMUNALE DE DANSE,9220,01,85.59B,PME,A,W221001788
534781604,ASSOCIATION ILEOYA VACANCES,L'Ile-d'Yeu,85350,85,2024-07-30,2024-07-12,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202401465521,ILEOYA VENDEE VACANCES,9220,NN,55.20Z,PME,A,W853002206
532940384,ASSOCIATION YACHT CLUB DE L’ILE D’YEU,L'Ile-d'Yeu,85350,85,2024-07-30,2024-07-12,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202401465522,YACHT CLUB DE L ILE D YEU,9220,NN,93.12Z,PME,A,W853002190
391480142,ASSOCIATION LES PIT’CHOUNS,Flers,61100,61,2024-01-16,2023-12-27,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202400102933,PIT'CHOUNS,9220,03,88.91A,PME,A,W612000223
417893351,ASSOCIATION COLLECTIF MOUFIA BOIS DE NEFLES,Saint denis,97490,974,2024-07-28,2024-06-20,Autre jugement prononçant,Jugement prononçant,A202401453244,COLLECTIF MOUFIA BOIS DE NEFLES,9220,01,94.99Z,PME,A,W9R1002522
