siren,nom,ville,code_postal,departement,date_parution,date_jugement,nature_jugement,famille_jugement,bodacc_id,nom_officiel,nature_juridique,tranche_effectif,activite_principale,categorie,etat
482466091,Association REGIE RURALE SERVICES PAYS VAL ADOUR devenue ASSOCIATION TERRITOIRE ACTION EMPLOI,Marciac,32230,32,2020-06-24,2020-05-14,Jugement de clôture pour extinction du passif,Jugement de clôture,A202001212045,TERRITOIRE ACTION EMPLOI 32A (TAE 32),9220,12,88.99B,PME,A
339646689,ASSOCIATION AEROGYM GYMNASE CLUB CIOTADIN,La Ciotat,13600,13,2020-06-23,2020-05-19,Jugement d'ouverture d'une procédure de sauvegarde,Jugement d'ouverture,A202001202751,AEROGYM GYMNASE CLUB CIOTADIN,9210,NN,85.51Z,PME,A
388103590,"ASSOCIATION ANIMATION MONTMORENCY JEUNES, A.M.J.",Montmorency,95160,95,2020-06-21,2020-05-14,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202001192203,ANIMATION MONTMORENCY HAUT,9220,NN,94.99Z,PME,A
781124003,ASSOCIATION DE LA SABLIÈRE,Rouen,76100,76,2020-06-18,2020-02-27,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202001172532,ASSOCIATION DE LA SABLIERE,9220,NN,88.99B,PME,A
324105956,ASSOCIATION ATELIERS ARC EN CIEL 12,Paris,75012,75,2020-06-18,2020-03-05,Autre jugement de clôture,Jugement de clôture,A202001172527,ASS ARC EN CIEL 12,9220,01,94.99Z,PME,A
403539307,ASSOCIATION SAINT VALLIER MUSIQUE,Saint-Vallier,26240,26,2020-06-17,2020-03-18,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202001161165,SAINT VALLIER MUSIQUE,9220,NN,85.59B,PME,A
831185491,ASSOCIATION ART & CONCERTS,Théoule-sur-Mer,06590,06,2020-06-17,2020-03-16,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202001161016,ART&CONCERTS,9220,NN,90.02Z,,C
341100485,L’ASSOCIATION PARENTS ELEVES EUGENE REVERT - APEER,Fort-de-France,97200,972,2020-06-17,2019-12-10,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202001161448,ASS PARENTS ELEVES EUGENE REVERT (APEER),9220,NN,94.99Z,PME,A
507852861,L’ASSOCIATION APPRENDRE AUTREMENT,Montmagny,95360,95,2020-06-17,2020-03-13,Dépôt de l'état des créances,Avis de dépôt,A202001161447,ASSOCIATION APPRENDRE AUTREMENT,9220,00,94.99Z,PME,A
799731054,ASSOCIATION CLUB DES PARTENAIRES DE L’USMC,Montélimar,26200,26,2020-06-17,2020-03-18,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202001161164,,,,,,
338072499,ASSOCIATION UCIA DE COMMERCY,Commercy,55200,55,2020-06-16,2020-03-12,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202001153874,SCI VENISE,6540,NN,68.20B,,A
348435025,ASSOCIATION SPORTIVE MENDOISE DE L’ENSEIGNEMENT LIBRE,Mende,48000,48,2020-06-16,2020-03-30,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202001153808,ASSOC SPORTIVE MENDOISE ENSEIGN LIBRE,9220,NN,93.12Z,PME,A
492264668,ASSOCIATION CENTRE D’ETUDE ET D’ACTION SOCIALE - EMPLOI FAMILIAUX,Toulon,83000,83,2020-06-16,2020-03-13,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202001154011,CENTRE D ETUDE ET D ACTION SOCIALE EMPLOIS FAMILIAUX (CEAS EMPLOIS FAMILIA),9220,NN,88.10A,PME,A
783232390,Association UNION REGIONALE PACA DES FOYERS RURAUX ET ASSOCIATIONS D’ANIMATION ET DE DEVELOPPEMENT DU MILIEU RURAL,Charleval,13350,13,2020-06-14,2020-03-27,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202001141450,UNION REGIONALE FOYERS RURAUX,9220,NN,94.99Z,PME,A
782680896,Association CENTRE DARIUS MILHAUD CENTRE CULTUREL ET COMMUNAUTAIRE JUIF D’AIX-EN-PROVENCE,Aix-en-Provence Cedex 1,13602,13,2020-06-14,2020-03-27,Jugement de conversion en liquidation judiciaire,Jugement prononçant,A202001141446,"CENTRE DARIUS-MILHAUD, CENTRE CULTUREL ET COMMUNAUTAIRE JUIF D'AIX-EN-PROVENCE",9220,NN,94.99Z,PME,A
752004580,Association IL PICCOLO,Aix-en-Provence,13100,13,2020-06-14,2020-04-09,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202001141449,IL PICCOLO,9220,NN,94.99Z,PME,A
539261750,ASSOCIATION GROUPEMENT D’EMPLOYEURS POLE SOCIAL CEAS,Toulon,83000,83,2020-02-20,2020-02-06,Jugement d'ouverture d'une procédure de sauvegarde,Jugement d'ouverture,A202000363083,GROUPEMENT D EMPLOYEURS POLE SOCIAL CEAS (GEPSC),9223,NN,94.99Z,PME,A
444213490,ASSOCIATION PLANET ACTION,Halluin,59250,59,2020-06-12,2020-03-06,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202001131755,ASSOCIATION PLANET ACTION,9220,NN,94.99Z,PME,A
450503222,ASSOCIATION ROUBAIX FUTSAL,Roubaix,59100,59,2020-06-12,2020-03-06,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202001131756,ASSOCIATION FUTSAL ROUBAIX,9220,NN,93.12Z,PME,A
827873308,ASSOCIATION AGICITE,Hellemmes-Lille,59260,59,2020-06-12,2020-03-06,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202001131753,AGICITE,9220,NN,94.99Z,,A
501145080,L’ASSOCIATION SOLIDARITE NORD CARAIBE PRECHEUR-SO.NOR.CAP,Le Prêcheur,97250,972,2020-06-11,2020-02-11,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202001122341,CARDINAL HOME & CARE (SO.NOR.CAP),9220,12,88.10A,PME,A
431787951,ASSOCIATION HANDICAP-AMITIE-CULTURE CIERS ELIS WIESEL,Marseille,13008,13,2020-06-09,2020-03-17,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202001102740,HANDICAP AMITIE CULTURE,9220,NN,94.99Z,,C
434882643,ASSOCIATION SPORTIVE DE LIMAY JUDO JUJITSU,Limay,78520,78,2020-06-09,2020-03-13,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202001102986,ASS SPORTIVE DE LIMAY JUDO JUJITSU,9220,NN,93.19Z,PME,A
798095170,ASSOCIATION LE CLUB 287,Marseille,13015,13,2020-06-09,2020-03-17,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202001102741,LE CLUB 287,9220,NN,94.99Z,PME,A
807650445,ASSOCIATION AVIE RESSOURCERIE,Marseille,13002,13,2020-06-09,2020-03-17,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202001102739,AVIE RESSOURCERIE,9220,NN,94.99Z,PME,A
388777104,ASSOCIATION COMITE PERMANENT DES FOIRES DE TRETS,Trets,13530,13,2020-06-09,2020-03-12,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202001102735,COMITE PERMANENT DES FOIRES DE TRETS,9220,NN,82.30Z,PME,A
447706748,ASSOCIATION BIO TARN-ET-GARONNE,Septfonds,82240,82,2020-06-07,2020-04-21,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202001092151,BIO TARN ET GARONNE,9220,NN,94.12Z,PME,A
383276466,ASSOCIATION ACCUEIL FAMILIAL D’ADULTES HANDICAPES MENTAUX - AFAHM,Chamalières,63400,63,2020-06-07,2019-10-02,Liste des créances nées après le jugement d'ouverture d'une procédure de liquidation judiciaire,Avis de dépôt,A202001092056,ASSOC ACCUEIL FAMILIAL ADULTES HANDICAPE (AFAHM),9220,NN,87.20A,PME,A
353764400,ASSOCIATION QUERCY PRODUCTIONS,Caussade,82300,82,2020-06-07,2020-04-21,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202001092152,QUERCY PRODUCTIONS,9220,NN,94.99Z,,C
829421791,ASSOCIATION MAA LAND,Moliets-et-Maa,40660,40,2020-06-05,2020-03-16,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202001082520,MAA LAND,9220,NN,93.29Z,,A
783957459,ASSOCIATION BRUAY-LA-BUISSIERE D’AIDE AUX PERSONNES AGEES,Bruay-la-Buissière,62700,62,2020-06-05,2020-04-01,Jugement arrêtant le plan de sauvegarde,Extrait de jugement,A202001082658,ASS BRUAY LA BUISSIERE AIDE PERS AGEES (ABLAPA),9220,12,87.10A,PME,A
702037516,"ASSOCIATION DE TECHNICIENS ET ECONOMISTES DE LA CONSTRUCTION, ATEC",Montrouge,92120,92,2020-06-05,2020-05-26,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202001083030,ASS TECHNICIENS ECONOMISTES CONSTRUCTION (ATEC),5499,NN,71.12B,,A
819667916,ASSOCIATION CENDRI PRO SERVICES,Rognac,13340,13,2020-06-05,2020-04-14,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202001082293,CENDRI PRO SERVICES,9220,NN,88.10A,PME,A
403611346,ASSOCIATION GLOBULES (L’ECRIT SANTE),Rouen,76100,76,2020-06-05,2020-04-03,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202001082834,L'ECRIT SANTE,9220,NN,58.14Z,PME,A
782755813,ASSOCIATION CENTRE SOCIAL ET D’ANIMATION LA GAVOTTE,Les Pennes-Mirabeau,13170,13,2020-06-05,2020-04-14,Liste des créances nées après le jugement d'ouverture d'une procédure de liquidation judiciaire,Avis de dépôt,A202001082294,CENTRE SOCIAL DE LA GAVOTTE,9220,NN,88.99B,PME,A
838768794,ASSOCIATION WELCOME PRODUCTION,Cagnes-sur-Mer,06800,06,2020-06-05,2020-04-06,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202001082276,WELCOME PRODUCTION,9220,NN,90.01Z,,A
501239800,ASSOCIATION SESAME,Les Pennes-Mirabeau,13170,13,2020-06-04,2020-04-30,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A20200107633,SESAME,9220,NN,85.51Z,PME,A
339237422,ASSOCIATION LOISIRS VACANCES BRETAGNE,Silfiac,56480,56,2020-06-02,2020-03-26,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202001052442,LVB LOISIRS VACANCES BRETAGNE (LVB),9220,NN,55.20Z,PME,A
539300707,ASSOCIATION RESSOURCERIE TI RECUP’,Carhaix-Plouguer,29270,29,2020-04-23,2020-03-09,Jugement arrêtant le plan de sauvegarde,Extrait de jugement,A202000801019,RESSOURCERIE TI RECUP',9220,11,47.79Z,PME,A
450648993,ASSOCIATION C.R.M.O.,Saint-Nizier-le-Désert,01320,01,2020-04-21,2020-03-09,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202000781378,CRMO,9220,NN,94.99Z,PME,A
418172896,ASSOCIATION POUR LES CAUSES DE L’ENFANCE,Péronnas,01960,01,2020-04-21,2020-03-09,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202000781380,POUR LES CAUSES DE L'ENFANCE,9220,NN,46.76Z,PME,A
792869620,ASSOCIATION LA P’TITE COMPAGNIE,Le Beausset,83330,83,2020-04-21,2020-03-05,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202000781455,LA P'TITE COMPAGNIE,9220,NN,88.10A,,A
821187838,ASSOCIATION POUR LES CAUSES DE L’ENFANCE,Péronnas,01960,01,2020-04-21,2020-03-09,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202000781379,POUR LES CAUSES DE L'ENFANCE,9220,NN,94.99Z,PME,A
423758382,ASSOCIATION SYNDICAT D’INITIATIVE PUGETOIS,Puget-Ville,83390,83,2020-04-17,2020-03-05,Jugement de conversion en liquidation judiciaire,Jugement prononçant,A202000761364,SYNDICAT D'INITIATIVE PUGETOIS,9220,NN,79.90Z,,A
572011120,ASSOCIATION DES OUVRIERS GRILLAGEURS,Noisy-le-Sec,93130,93,2020-03-22,2020-03-12,Liste des créances nées après le jugement d'ouverture d'une procédure de liquidation judiciaire,Avis de dépôt,A202000581318,ASSOCIATION DES OUVRIERS GRILLAGEURS (AOG),5558,NN,43.29B,PME,A
483137881,ASSOCIATION EVASION AUTREMENT,Estevelles,62880,62,2020-03-18,2020-02-28,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202000552655,ASSOCIATION EVASION AUTREMENT,9220,NN,94.99Z,,C
509097002,ASSOCIATION PASSPORT-SANTE 62 MAISON DES SPORTS DU PAS DE CALAIS,Angres,62143,62,2020-03-18,2020-02-28,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202000552656,,,,,,
481508927,"ASSOCIATION DIABETE MALADIES METABOLIQUES, ADIAMMO",Château-Thierry,02400,02,2020-03-15,2020-02-27,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202000531744,ASS DIABETE MALADIES METABOLIQ L OMOIS (ADIAMMO),9220,NN,94.99Z,PME,A
412517757,ASSOCIATION AUTRES HORIZONS,Seyssins,38180,38,2020-03-13,2020-02-20,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202000522067,ASSOCIATION AUTRES HORIZONS,9220,NN,90.01Z,PME,A
449040708,ASSOCIATION V.A.P.S.C.I.,Paris,75011,75,2020-03-11,2020-02-27,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202000501971,V.A.P.S.C.I.,9220,NN,94.99Z,PME,A
514786490,ASSOCIATION S’ENTREPRENDRE,Vaujours,93410,93,2020-03-08,2020-02-20,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202000481413,S'ENTREPRENDRE,9220,NN,94.99Z,PME,A
822406054,ASSOCIATION GROUPEMENT D’EMPLOYEURS RESEAU,Aulnay-sous-Bois,93600,93,2020-03-08,2020-02-20,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202000481411,GE RESEAU (GROUPEMENT D'EMPLOYEURS RESEAU),9220,NN,78.10Z,PME,A
398415737,ASSOCIATION FOOTBALL CLUB AUCH GERS,Auch,32000,32,2020-03-08,2020-02-27,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202000481015,FOOTBALL CLUB AUCH-GERS (FCA),9220,NN,93.12Z,PME,A
430428664,ASSOCIATION GROUPEMENT EMPLOYEUR LES VERGERS REUNIS,Vauvert,30600,30,2020-03-08,2020-02-20,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202000481005,GROUPEMENT EMPLOYEUR LES VERGERS REUNIS,9223,NN,78.30Z,PME,A
381487693,L’ASSOCIATION CULT ARTIS L’ENTRAIN BASSE POINTE,Basse-Pointe,97218,972,2020-03-08,2019-12-10,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202000481470,,,,,,
431356740,ASSOCIATION RIE LES ERABLES,Le Pecq,78230,78,2020-03-06,2020-02-18,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202000474532,ASS R I E LES ERABLES,9220,NN,56.29B,,A
413138108,ASSOCIATION DES LOCATAIRES DE LA FALGALARIE,Aussillon,81200,81,2020-02-13,2020-01-10,Dépôt du projet de répartition,Avis de dépôt,A202000311693,ASS DES LOCATAIRES DE LA FALGALARIE (ALF),9220,NN,94.99Z,PME,A
350913224,ASSOCIATION LOCALE POUR L’INSERTION,Nîmes Cedex 02,30906,30,2020-03-06,2020-02-20,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202000473701,ASSOC LOCALE POUR L INSERTION,9220,NN,88.99B,PME,A
794502997,ASSOCIATION KITSINN,La Possession,97419,974,2020-03-05,2020-02-18,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202000462884,,,,,,
402812234,ASSOCIATION GROUPE FOWAR,Sainte-Clotilde,97490,974,2020-03-05,2020-02-18,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202000462883,ASSOCIATION GROUPE FOWAR,9220,NN,90.01Z,PME,A
422387126,ASSOCIATION TOULOUSE EMPALOT FOOTBALL CLUB,Toulouse,31400,31,2020-03-04,2020-02-24,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202000451728,,,,,,
538387788,ASSOCIATION NATURE ET HYDROELECTRICITE EN AQUITAINE,Pau,64000,64,2020-03-04,2018-12-31,Dépôt de l'état des créances,Avis de dépôt,A202000451886,,,,,,
781104278,COMITE ROUENNAIS DE L’ASSOCIATION CATHOLIQUE DES SERVICES DE JEUNESSE FEMININE,Rouen,76000,76,2020-03-03,2020-02-10,Jugement de clôture pour extinction du passif,Jugement de clôture,A202000442619,,,,,,
799109988,ASSOCIATION EMPLOI LILLE SERVICES,Lille,59000,59,2020-03-03,2020-02-07,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202000442524,,,,,,
409721867,ASSOCIATION PEINTRES EN HERBE,Ajaccio,20090,03,2020-01-10,2019-12-17,Dépôt de l'état des créances,Avis de dépôt,A202000071053,PEINTRES EN HERBE,9220,NN,94.99Z,PME,A
793791567,ASSOCIATION GUIPAVAS ANIMATION,Guipavas,29490,29,2020-02-29,2020-02-10,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202000432033,GUIPAVAS ANIMATION (GUIPAVAS ANIMATION),9220,NN,93.29Z,PME,A
818661183,ASSOCIATION TENNIS CLUB GUILLAUME LE CONQUERANT,Dives sur Mer,14160,14,2020-02-28,2020-02-11,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202000421610,TENNIS CLUB GUILLAUME LE CONQUERANT,9220,NN,93.12Z,PME,A
540073012,ASSOCIATION DU BORNE,Ville-la-Grand,74100,74,2020-02-28,2020-02-07,Jugement de conversion en liquidation judiciaire,Jugement prononçant,A202000422256,ASSOCIATION DU BORNE,9220,NN,94.99Z,PME,A
797974581,ASSOCIATION GROUPE SCOLAIRE CHNEOR,Aubervilliers,93300,93,2020-02-27,2020-02-06,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202000412410,ASSOCIATION GROUPE SCOLAIRE CHNEOR (GSC),9220,NN,94.99Z,PME,A
810710483,Association EXTRAVAGANZIA,Cannes-La Bocca,06150,06,2020-02-27,2020-02-10,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202000411851,EXTRAVAGANZIA,9220,NN,90.01Z,,C
314080359,L’ASSOCIATION FEDERATION REGIONALE DE DEFENSE CONTRE LES ORGANISMES NUISIBLES,Ducos,97224,972,2020-02-27,2020-01-28,Jugement de plan de redressement,Extrait de jugement,A202000412412,FREDON MARTINIQUE (FREDON MARTINIQUE),9220,12,01.61Z,,A
389270331,ASSOCIATION AIDE AUX FOYERS,Nice,06100,06,2020-02-27,2020-02-10,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202000411861,ASS AIDE AUX FOYERS,9220,NN,88.99B,PME,A
777110719,ASSOCIATION LETRIER DE BIGORRE EQUITATION,Bénac,65380,65,2020-02-27,2020-02-13,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202000412147,L ETRIER DE BIGORRE EQUITATION,9220,NN,93.12Z,PME,A
400833497,ASSOCIATION LES COMPAGNONS DE L’ENVIRONNEMENT ET DU PATRIMOINE,Sanvignes-les-Mines,71410,71,2020-02-27,2020-02-06,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202000412172,LES COMPAGNONS DE L'ENVIRONNEMENT ET DU PATRIMOINE,9220,NN,94.99Z,PME,A
822354312,L’ASSOCIATION POLE ACTION SYNERGIES GREEN - PAS’S GREEN,Le Robert,97231,972,2020-02-26,2019-10-22,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202000402869,POLE ACTION SYNERGIES GREEN PAS'GREEN (PAS'GREEN),9220,NN,94.99Z,PME,A
823560883,ASSOCIATION B.START,Asnières-sur-Seine,92600,92,2020-02-26,2020-02-07,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202000402863,B.START,9220,NN,90.02Z,,A
505243089,ASSOCIATION D’AIDE A DOMICILES LES COULEURS DU TEMPS,Vauvert,30600,30,2020-02-26,2020-02-06,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202000402541,ASS D AIDE A DOMICILE LES COULEURS DU TEMPS,9220,NN,88.10A,PME,A
819610676,ASSOCIATION MAGDALENA.CO.,Lyon,69001,69,2020-02-25,2020-02-11,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202000394334,MAGDALENA.CO.,9220,NN,93.29Z,PME,A
418397691,ASSOCIATION GROUPEMENT DES PRODUCTEURS AGRICOLES,Saint-Pierre-et-Miquelon,97500,975,2020-02-25,2020-01-08,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202000394549,ASS GROUPEMENT DES PRODUCTEURS AGRICOLES,9220,NN,94.99Z,,A
529272205,ASSOCIATION HISTOIRE D’ENTREPRISES,Vitrolles,13127,13,2020-02-25,2020-02-13,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202000393965,,,,,,
488108606,ASSOCIATION VOTRE SOUTIEN A DOMICILE,Saint-Symphorien-d'Ozon,69360,69,2020-02-25,2020-02-11,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202000394335,ASSOCIATION VOTRE SOUTIEN A DOMICILE (AVSD),9220,NN,88.10A,PME,A
817584634,ASSOCIATION VIVRE AVEC LE SOURIRE,Toulon,83200,83,2020-02-23,2020-02-06,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202000381620,VIVRE AVEC LE SOURIRE,9220,NN,88.10A,,C
444171847,ASSOCIATION PROGET PROVENCE MEDITERRANEE,Toulon,83000,83,2020-02-23,2020-02-06,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202000381619,PROGET PROVENCE MEDITERRANEE PROMOTION DES GROUPEMENTS D EMPLOYEURS SUR LE TERRITOIRE PROVENCE MEDITERRANEE (PROGET PCE MEDITERR),9220,NN,94.99Z,PME,A
477978092,ASSOCIATION APIPDH,Pessac,33600,33,2020-02-23,2020-02-07,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202000381447,APIP DE DREPANOCYTOSE ET HEMOGLOBINOSES,9220,NN,94.99Z,PME,A
411152531,ASSOCIATION CENTRE EQUESTRE DE VILLERS-COTTERETS “AT.E.A.”,Villers-Cotterêts,02600,02,2020-02-21,2020-02-06,Jugement de plan de redressement,Extrait de jugement,A202000371401,CENTRE EQUESTRE DE VILLERS COTTERETS (ATEA),9220,01,93.29Z,PME,A
828063743,ASSOCIATION INITIATIVE CROIX-INGX,Groix,56590,56,2020-02-20,2020-01-23,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202000362902,INITIATIVES GROIX - INGX,9220,NN,94.99Z,,C
397750704,ASSOCIATION ACCES,La Valette-du-Var,83160,83,2020-02-20,2020-02-06,Jugement de plan de redressement,Extrait de jugement,A202000363086,A.C.C.E.S. ( ASSOCIATION - COUDON - CHANTIERS - ENTREPRISE - SOCIALE - SOLIDAIRE),9220,NN,88.99B,PME,A
505144360,ASSOCIATION FIBRES INSERT ET BAMBOU DEVOP-AFIBAD,La Trinité,97220,972,2020-02-20,2019-10-22,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202000363208,ASS FIBRES INSERT ET BAMBOU DEVOP -AFIBAD,9220,NN,94.99Z,PME,A
483744207,ASSOCIATION CONSEIL & COMPETENCES,Perpignan,66100,66,2020-02-20,2019-09-26,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202000362968,CONSEILS ET COMPETENCES,9220,NN,94.99Z,PME,A
752461194,ASSOCIATION CARAIBEENNE D’INSERTION ET DE DEVELOPPEMENT PATRIMOINE,Fort-de-France,97200,972,2020-02-19,2020-01-14,Jugement de plan de redressement,Extrait de jugement,A202000352723,CARAIBEENNE D'INSERTION ET DE DEVELOPPEMENT - PATRIMOINE (C.A.I.D. PATRIMOINE),9220,21,85.59A,PME,A
511813024,ASSOCIATION LES DINGOS,Lyon,69001,69,2020-02-19,2020-01-28,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202000352561,LES DINGOS,9220,NN,90.01Z,PME,A
432593275,ASSOCIATION ETYMON,Toulouse,31400,31,2020-02-19,2020-01-24,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202000352144,ASSOCIATION ETYMON,9220,NN,94.99Z,PME,A
305932220,ASSOCIATION ANIMATION ET RENCONTRE,Villeurbanne,69100,69,2020-02-19,2020-01-28,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202000352560,ANIMATION RENCONTRE,9220,NN,94.99Z,PME,A
798641023,ASSOCIATION GOHELLE FEST,Loos-en-Gohelle,62750,62,2020-02-18,2020-01-24,Autre jugement prononçant,Jugement prononçant,A202000343043,GOHELLE FEST,9220,NN,90.01Z,,A
804967198,ASSOCIATION ANNAM SERVICES,Nantes,44300,44,2020-02-18,2020-01-23,Jugement de conversion en liquidation judiciaire,Jugement prononçant,A202000342918,ANNAM SERVICES,9220,NN,81.21Z,PME,A
392224812,ASSOCIATION RADIO MORBIHAN SUD,Auray,56400,56,2020-02-18,2020-01-23,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202000342993,ASS RADIO PAYS D AURAY (RPA),9220,NN,60.10Z,PME,A
482539749,ASSOCIATION GRAND LEBRUN INTERNATIONAL,Saint-Martin-du-Puy,33540,33,2020-02-18,2020-01-24,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202000342836,GRAND LEBRUN INTERNATIONAL,9220,NN,94.99Z,PME,A
